Image Path,Class,Confidence,Bounding Box,Center Coordinates (2D)
E:/ABB/AI/yolov9/data/dataset/images\00065.jpg,10ML_centrifuge_tube,0.9049778580665588,"[1632.0, 1419.0, 1807.0, 1599.0]","[1719, 1509]"
E:/ABB/AI/yolov9/data/dataset/images\00065.jpg,10ML_centrifuge_tube,0.8964745402336121,"[395.0, 1976.0, 678.0, 2159.0]","[536, 2067]"
E:/ABB/AI/yolov9/data/dataset/images\00065.jpg,blood_tube,0.8947176933288574,"[2536.0, 758.0, 2673.0, 916.0]","[2604, 837]"
E:/ABB/AI/yolov9/data/dataset/images\00065.jpg,10ML_centrifuge_tube,0.8892014026641846,"[189.0, 1590.0, 457.0, 1786.0]","[323, 1688]"
E:/ABB/AI/yolov9/data/dataset/images\00065.jpg,10ML_centrifuge_tube,0.8765056729316711,"[2750.0, 681.0, 2920.0, 834.0]","[2835, 757]"
E:/ABB/AI/yolov9/data/dataset/images\00065.jpg,blood_tube,0.876478374004364,"[1179.0, 1203.0, 1411.0, 1388.0]","[1295, 1295]"
E:/ABB/AI/yolov9/data/dataset/images\00065.jpg,5ML_centrifuge_tube,0.8524565696716309,"[483.0, 1751.0, 713.0, 1938.0]","[598, 1844]"
E:/ABB/AI/yolov9/data/dataset/images\00065.jpg,refrigerator_close,0.8385009765625,"[1602.0, 0.0, 2499.0, 104.0]","[2050, 52]"
E:/ABB/AI/yolov9/data/dataset/images\00065.jpg,10ML_centrifuge_tube,0.680076539516449,"[0.0, 1662.0, 195.0, 1841.0]","[97, 1751]"
E:/ABB/AI/yolov9/data/dataset/images\00065.jpg,10ML_centrifuge_tube,0.6680534482002258,"[1953.0, 1504.0, 2055.0, 1605.0]","[2004, 1554]"
E:/ABB/AI/yolov9/data/dataset/images\00065.jpg,5ML_centrifuge_tube,0.5323344469070435,"[0.0, 1659.0, 196.0, 1839.0]","[98, 1749]"
E:/ABB/AI/yolov9/data/dataset/images\00065.jpg,10ML_centrifuge_tube,0.3544023334980011,"[1735.0, 1602.0, 1829.0, 1699.0]","[1782, 1650]"
E:/ABB/AI/yolov9/data/dataset/images\00066.jpg,10ML_centrifuge_tube,0.9487163424491882,"[912.0, 1430.0, 1080.0, 1583.0]","[996, 1506]"
E:/ABB/AI/yolov9/data/dataset/images\00066.jpg,dispensing_tube_rack,0.9427862167358398,"[1459.0, 1023.0, 3252.0, 2157.0]","[2355, 1590]"
E:/ABB/AI/yolov9/data/dataset/images\00066.jpg,blood_tube,0.928466260433197,"[567.0, 1518.0, 784.0, 1721.0]","[675, 1619]"
E:/ABB/AI/yolov9/data/dataset/images\00066.jpg,10ML_centrifuge_tube,0.9275144934654236,"[696.0, 1835.0, 900.0, 2018.0]","[798, 1926]"
E:/ABB/AI/yolov9/data/dataset/images\00066.jpg,10ML_centrifuge_tube,0.9242984056472778,"[318.0, 2019.0, 560.0, 2159.0]","[439, 2089]"
E:/ABB/AI/yolov9/data/dataset/images\00066.jpg,blood_tube,0.9198692440986633,"[813.0, 1621.0, 977.0, 1783.0]","[895, 1702]"
E:/ABB/AI/yolov9/data/dataset/images\00066.jpg,refrigerator_close,0.9129252433776855,"[646.0, 0.0, 1663.0, 552.0]","[1154, 276]"
E:/ABB/AI/yolov9/data/dataset/images\00066.jpg,blood_tube,0.9068813323974609,"[159.0, 1694.0, 481.0, 1873.0]","[320, 1783]"
E:/ABB/AI/yolov9/data/dataset/images\00066.jpg,10ML_centrifuge_tube,0.8984149098396301,"[1792.0, 1070.0, 1900.0, 1190.0]","[1846, 1130]"
E:/ABB/AI/yolov9/data/dataset/images\00066.jpg,10ML_centrifuge_tube,0.8839541077613831,"[1017.0, 1674.0, 1187.0, 1844.0]","[1102, 1759]"
E:/ABB/AI/yolov9/data/dataset/images\00066.jpg,blood_tube,0.8565987348556519,"[1605.0, 1145.0, 1707.0, 1267.0]","[1656, 1206]"
E:/ABB/AI/yolov9/data/dataset/images\00066.jpg,dispensing_tube_rack,0.7900345921516418,"[107.0, 1428.0, 1611.0, 2154.0]","[859, 1791]"
E:/ABB/AI/yolov9/data/dataset/images\00066.jpg,10ML_sorting_tube_rack,0.2574883699417114,"[133.0, 1425.0, 1625.0, 2153.0]","[879, 1789]"
E:/ABB/AI/yolov9/data/dataset/images\00067.jpg,10ML_centrifuge_tube,0.9832167625427246,"[373.0, 1931.0, 592.0, 2115.0]","[482, 2023]"
E:/ABB/AI/yolov9/data/dataset/images\00067.jpg,10ML_centrifuge_tube,0.94575035572052,"[1565.0, 1286.0, 1684.0, 1405.0]","[1624, 1345]"
E:/ABB/AI/yolov9/data/dataset/images\00067.jpg,5ML_centrifuge_tube,0.9401881694793701,"[411.0, 1791.0, 592.0, 1939.0]","[501, 1865]"
E:/ABB/AI/yolov9/data/dataset/images\00067.jpg,dispensing_tube_rack,0.933832585811615,"[1938.0, 1064.0, 3445.0, 2148.0]","[2691, 1606]"
E:/ABB/AI/yolov9/data/dataset/images\00067.jpg,5ML_sorting_tube_rack,0.931462287902832,"[0.0, 1579.0, 890.0, 2149.0]","[445, 1864]"
E:/ABB/AI/yolov9/data/dataset/images\00067.jpg,refrigerator_close,0.9192922711372375,"[1403.0, 0.0, 2265.0, 607.0]","[1834, 303]"
E:/ABB/AI/yolov9/data/dataset/images\00067.jpg,dispensing_tube_rack,0.9074191451072693,"[877.0, 1294.0, 2378.0, 2157.0]","[1627, 1725]"
E:/ABB/AI/yolov9/data/dataset/images\00067.jpg,dispensing_tube_rack,0.8980114459991455,"[3.0, 1233.0, 495.0, 1788.0]","[249, 1510]"
E:/ABB/AI/yolov9/data/dataset/images\00067.jpg,10ML_centrifuge_tube,0.8966037034988403,"[1638.0, 1488.0, 1758.0, 1624.0]","[1698, 1556]"
E:/ABB/AI/yolov9/data/dataset/images\00067.jpg,blood_tube,0.8899784088134766,"[1271.0, 1491.0, 1392.0, 1627.0]","[1331, 1559]"
E:/ABB/AI/yolov9/data/dataset/images\00067.jpg,10ML_centrifuge_tube,0.886128842830658,"[1157.0, 1658.0, 1307.0, 1803.0]","[1232, 1730]"
E:/ABB/AI/yolov9/data/dataset/images\00067.jpg,10ML_centrifuge_tube,0.882232129573822,"[138.0, 1701.0, 356.0, 1867.0]","[247, 1784]"
E:/ABB/AI/yolov9/data/dataset/images\00067.jpg,5ML_centrifuge_tube,0.8742876052856445,"[0.0, 1795.0, 130.0, 1942.0]","[65, 1868]"
E:/ABB/AI/yolov9/data/dataset/images\00067.jpg,10ML_centrifuge_tube,0.8667939901351929,"[1412.0, 1570.0, 1546.0, 1708.0]","[1479, 1639]"
E:/ABB/AI/yolov9/data/dataset/images\00067.jpg,blood_tube,0.8622236251831055,"[1320.0, 1340.0, 1449.0, 1469.0]","[1384, 1404]"
E:/ABB/AI/yolov9/data/dataset/images\00067.jpg,blood_tube,0.848582923412323,"[1504.0, 1421.0, 1608.0, 1552.0]","[1556, 1486]"
E:/ABB/AI/yolov9/data/dataset/images\00067.jpg,10ML_centrifuge_tube,0.8446253538131714,"[2276.0, 1078.0, 2380.0, 1184.0]","[2328, 1131]"
E:/ABB/AI/yolov9/data/dataset/images\00067.jpg,blood_tube,0.7943114638328552,"[2116.0, 1123.0, 2204.0, 1238.0]","[2160, 1180]"
E:/ABB/AI/yolov9/data/dataset/images\00067.jpg,10ML_centrifuge_tube,0.7796480655670166,"[1124.0, 1431.0, 1251.0, 1552.0]","[1187, 1491]"
E:/ABB/AI/yolov9/data/dataset/images\00067.jpg,10ML_centrifuge_tube,0.461196631193161,"[1660.0, 1657.0, 1731.0, 1753.0]","[1695, 1705]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,dispensing_tube_rack,0.9787300229072571,"[835.0, 1141.0, 1527.0, 1603.0]","[1181, 1372]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,dispensing_tube_rack,0.9636162519454956,"[1877.0, 1058.0, 3840.0, 2155.0]","[2858, 1606]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,10ML_sorting_tube_rack,0.9586099982261658,"[2.0, 1568.0, 894.0, 2150.0]","[448, 1859]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,10ML_centrifuge_tube,0.931608259677887,"[1495.0, 1733.0, 1634.0, 1880.0]","[1564, 1806]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,5ML_sorting_tube_rack,0.9301964044570923,"[968.0, 1455.0, 1833.0, 2143.0]","[1400, 1799]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,5ML_centrifuge_tube,0.9285311102867126,"[1512.0, 1615.0, 1633.0, 1733.0]","[1572, 1674]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,blood_tube,0.9080022573471069,"[2396.0, 1402.0, 2502.0, 1539.0]","[2449, 1470]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,centrifuge_close,0.9074554443359375,"[5.0, 209.0, 867.0, 926.0]","[436, 567]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,10ML_centrifuge_tube,0.9038536548614502,"[2074.0, 1597.0, 2209.0, 1743.0]","[2141, 1670]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,10ML_centrifuge_tube,0.9023851752281189,"[2456.0, 1273.0, 2584.0, 1397.0]","[2520, 1335]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,10ML_centrifuge_tube,0.8975894451141357,"[2546.0, 1495.0, 2685.0, 1642.0]","[2615, 1568]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,blood_tube,0.8906121253967285,"[3139.0, 1124.0, 3278.0, 1272.0]","[3208, 1198]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,5ML_centrifuge_tube,0.8751277327537537,"[1211.0, 1565.0, 1324.0, 1679.0]","[1267, 1622]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,refrigerator_close,0.8531302809715271,"[2330.0, 0.0, 3321.0, 543.0]","[2825, 271]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,10ML_centrifuge_tube,0.8424539566040039,"[849.0, 1223.0, 1332.0, 1360.0]","[1090, 1291]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,blood_tube,0.8364299535751343,"[2224.0, 1299.0, 2340.0, 1438.0]","[2282, 1368]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,blood_tube,0.8354535102844238,"[2178.0, 1447.0, 2282.0, 1580.0]","[2230, 1513]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,10ML_centrifuge_tube,0.818644642829895,"[3369.0, 1082.0, 3547.0, 1219.0]","[3458, 1150]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,10ML_centrifuge_tube,0.807147204875946,"[2311.0, 1553.0, 2445.0, 1693.0]","[2378, 1623]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,10ML_centrifuge_tube,0.7905528545379639,"[2547.0, 1683.0, 2635.0, 1789.0]","[2591, 1736]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,sorting_tube_rack_base,0.7233439683914185,"[0.0, 1692.0, 964.0, 2157.0]","[482, 1924]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,sorting_tube_rack_base,0.7007381916046143,"[697.0, 1695.0, 975.0, 2157.0]","[836, 1926]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,10ML_centrifuge_tube,0.6750836372375488,"[2130.0, 1778.0, 2231.0, 1864.0]","[2180, 1821]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,10ML_centrifuge_tube,0.6719309091567993,"[1339.0, 1513.0, 1470.0, 1640.0]","[1404, 1576]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,10ML_centrifuge_tube,0.6668930649757385,"[2340.0, 1725.0, 2429.0, 1829.0]","[2384, 1777]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,5ML_centrifuge_tube,0.49451136589050293,"[2038.0, 1373.0, 2145.0, 1489.0]","[2091, 1431]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,10ML_centrifuge_tube,0.38018661737442017,"[1087.0, 1178.0, 1187.0, 1241.0]","[1137, 1209]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,10ML_centrifuge_tube,0.29684603214263916,"[2037.0, 1370.0, 2153.0, 1490.0]","[2095, 1430]"
E:/ABB/AI/yolov9/data/dataset/images\00068.jpg,dispensing_tube_rack,0.2685748338699341,"[1862.0, 1273.0, 2827.0, 2160.0]","[2344, 1716]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,10ML_sorting_tube_rack,0.958034873008728,"[5.0, 1123.0, 582.0, 1825.0]","[293, 1474]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,sorting_tube_rack_base,0.9559786915779114,"[998.0, 1691.0, 1174.0, 2160.0]","[1086, 1925]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,sorting_tube_rack_base,0.9559192061424255,"[634.0, 1124.0, 1294.0, 1557.0]","[964, 1340]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,dispensing_tube_rack,0.9536670446395874,"[1199.0, 649.0, 1807.0, 1094.0]","[1503, 871]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,5ML_sorting_tube_rack,0.9473656415939331,"[1.0, 1621.0, 1094.0, 2157.0]","[547, 1889]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,10ML_sorting_tube_rack,0.9445968866348267,"[374.0, 945.0, 1241.0, 1500.0]","[807, 1222]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,dispensing_tube_rack,0.9381551146507263,"[2242.0, 691.0, 3840.0, 2094.0]","[3041, 1392]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,refrigerator_close,0.9354681968688965,"[2701.0, 0.0, 3677.0, 157.0]","[3189, 78]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,5ML_sorting_tube_rack,0.9341481924057007,"[1365.0, 933.0, 2086.0, 1525.0]","[1725, 1229]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,10ML_centrifuge_tube,0.9304027557373047,"[1848.0, 1140.0, 1972.0, 1263.0]","[1910, 1201]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,blood_tube,0.9211711287498474,"[3538.0, 686.0, 3711.0, 839.0]","[3624, 762]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,10ML_centrifuge_tube,0.9131776690483093,"[2867.0, 1007.0, 3025.0, 1120.0]","[2946, 1063]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,centrifuge_close,0.904550313949585,"[287.0, 0.0, 1131.0, 410.0]","[709, 205]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,10ML_centrifuge_tube,0.9008945822715759,"[2798.0, 803.0, 2940.0, 927.0]","[2869, 865]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,10ML_centrifuge_tube,0.896225094795227,"[2399.0, 1069.0, 2524.0, 1182.0]","[2461, 1125]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,10ML_centrifuge_tube,0.8605468273162842,"[1697.0, 946.0, 1812.0, 1061.0]","[1754, 1003]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,5ML_centrifuge_tube,0.8595138192176819,"[1856.0, 1048.0, 1965.0, 1144.0]","[1910, 1096]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,blood_tube,0.8555999398231506,"[2718.0, 910.0, 2848.0, 1049.0]","[2783, 979]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,10ML_centrifuge_tube,0.8491887450218201,"[1219.0, 682.0, 1654.0, 809.0]","[1436, 745]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,5ML_centrifuge_tube,0.8402959704399109,"[1569.0, 984.0, 1679.0, 1083.0]","[1624, 1033]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,blood_tube,0.8319669365882874,"[2570.0, 805.0, 2679.0, 949.0]","[2624, 877]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,blood_tube,0.7816931009292603,"[2504.0, 945.0, 2611.0, 1072.0]","[2557, 1008]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,10ML_centrifuge_tube,0.7028820514678955,"[2626.0, 1033.0, 2767.0, 1144.0]","[2696, 1088]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,5ML_centrifuge_tube,0.6264277696609497,"[2370.0, 879.0, 2473.0, 983.0]","[2421, 931]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,10ML_centrifuge_tube,0.4804782271385193,"[3789.0, 689.0, 3840.0, 803.0]","[3814, 746]"
E:/ABB/AI/yolov9/data/dataset/images\00069.jpg,5ML_centrifuge_tube,0.3386138379573822,"[1429.0, 650.0, 1519.0, 710.0]","[1474, 680]"
E:/ABB/AI/yolov9/data/dataset/images\00070.jpg,10ML_sorting_tube_rack,0.989982545375824,"[797.0, 1232.0, 1342.0, 1599.0]","[1069, 1415]"
E:/ABB/AI/yolov9/data/dataset/images\00070.jpg,5ML_sorting_tube_rack,0.963878333568573,"[1490.0, 1280.0, 1930.0, 1682.0]","[1710, 1481]"
E:/ABB/AI/yolov9/data/dataset/images\00070.jpg,sorting_tube_rack_base,0.9638177752494812,"[595.0, 1749.0, 1263.0, 2132.0]","[929, 1940]"
E:/ABB/AI/yolov9/data/dataset/images\00070.jpg,10ML_sorting_tube_rack,0.9633433818817139,"[136.0, 1294.0, 840.0, 1852.0]","[488, 1573]"
E:/ABB/AI/yolov9/data/dataset/images\00070.jpg,5ML_sorting_tube_rack,0.9546153545379639,"[482.0, 1603.0, 1217.0, 2078.0]","[849, 1840]"
E:/ABB/AI/yolov9/data/dataset/images\00070.jpg,dispensing_tube_rack,0.9494457840919495,"[1371.0, 1104.0, 1752.0, 1399.0]","[1561, 1251]"
E:/ABB/AI/yolov9/data/dataset/images\00070.jpg,10ML_centrifuge_tube,0.9346713423728943,"[2867.0, 1254.0, 2949.0, 1323.0]","[2908, 1288]"
E:/ABB/AI/yolov9/data/dataset/images\00070.jpg,dispensing_tube_rack,0.9333053231239319,"[2051.0, 1266.0, 3656.0, 2051.0]","[2853, 1658]"
E:/ABB/AI/yolov9/data/dataset/images\00070.jpg,refrigerator_close,0.9332994818687439,"[2365.0, 77.0, 3106.0, 991.0]","[2735, 534]"
E:/ABB/AI/yolov9/data/dataset/images\00070.jpg,centrifuge_close,0.9311906099319458,"[758.0, 457.0, 1315.0, 906.0]","[1036, 681]"
E:/ABB/AI/yolov9/data/dataset/images\00070.jpg,5ML_centrifuge_tube,0.9097154140472412,"[1641.0, 1294.0, 1705.0, 1348.0]","[1673, 1321]"
E:/ABB/AI/yolov9/data/dataset/images\00070.jpg,tube_rack_storage_cabinet,0.906660795211792,"[0.0, 401.0, 575.0, 2133.0]","[287, 1267]"
E:/ABB/AI/yolov9/data/dataset/images\00070.jpg,blood_tube,0.893242359161377,"[215.0, 1511.0, 326.0, 1595.0]","[270, 1553]"
E:/ABB/AI/yolov9/data/dataset/images\00070.jpg,sorting_tube_rack_base,0.8923384547233582,"[1133.0, 1389.0, 1375.0, 1656.0]","[1254, 1522]"
E:/ABB/AI/yolov9/data/dataset/images\00070.jpg,10ML_centrifuge_tube,0.8066707849502563,"[2369.0, 1264.0, 2444.0, 1309.0]","[2406, 1286]"
E:/ABB/AI/yolov9/data/dataset/images\00070.jpg,10ML_centrifuge_tube,0.7848303318023682,"[1813.0, 1369.0, 1885.0, 1457.0]","[1849, 1413]"
E:/ABB/AI/yolov9/data/dataset/images\00070.jpg,10ML_centrifuge_tube,0.7676671743392944,"[1726.0, 1271.0, 1797.0, 1342.0]","[1761, 1306]"
E:/ABB/AI/yolov9/data/dataset/images\00070.jpg,blood_tube,0.6986300945281982,"[2744.0, 1243.0, 2808.0, 1325.0]","[2776, 1284]"
E:/ABB/AI/yolov9/data/dataset/images\00070.jpg,10ML_centrifuge_tube,0.6930373311042786,"[1409.0, 1111.0, 1697.0, 1174.0]","[1553, 1142]"
E:/ABB/AI/yolov9/data/dataset/images\00070.jpg,10ML_centrifuge_tube,0.60035240650177,"[2132.0, 1271.0, 2189.0, 1317.0]","[2160, 1294]"
E:/ABB/AI/yolov9/data/dataset/images\00070.jpg,5ML_centrifuge_tube,0.5118085741996765,"[1549.0, 1098.0, 1604.0, 1131.0]","[1576, 1114]"
E:/ABB/AI/yolov9/data/dataset/images\00070.jpg,5ML_centrifuge_tube,0.46913382411003113,"[1824.0, 1336.0, 1885.0, 1387.0]","[1854, 1361]"
E:/ABB/AI/yolov9/data/dataset/images\00070.jpg,10ML_centrifuge_tube,0.42979392409324646,"[1413.0, 1114.0, 1490.0, 1171.0]","[1451, 1142]"
E:/ABB/AI/yolov9/data/dataset/images\00070.jpg,blood_tube,0.3350730836391449,"[2248.0, 1235.0, 2302.0, 1312.0]","[2275, 1273]"
E:/ABB/AI/yolov9/data/dataset/images\00071.jpg,10ML_sorting_tube_rack,0.9885929822921753,"[871.0, 1206.0, 1396.0, 1560.0]","[1133, 1383]"
E:/ABB/AI/yolov9/data/dataset/images\00071.jpg,sorting_tube_rack_base,0.9804201126098633,"[668.0, 1712.0, 1310.0, 2092.0]","[989, 1902]"
E:/ABB/AI/yolov9/data/dataset/images\00071.jpg,10ML_sorting_tube_rack,0.9659005999565125,"[220.0, 1251.0, 903.0, 1802.0]","[561, 1526]"
E:/ABB/AI/yolov9/data/dataset/images\00071.jpg,centrifuge_close,0.9512410759925842,"[825.0, 436.0, 1373.0, 864.0]","[1099, 650]"
E:/ABB/AI/yolov9/data/dataset/images\00071.jpg,5ML_sorting_tube_rack,0.950441300868988,"[555.0, 1551.0, 1280.0, 2038.0]","[917, 1794]"
E:/ABB/AI/yolov9/data/dataset/images\00071.jpg,dispensing_tube_rack,0.9424285292625427,"[2104.0, 1260.0, 3737.0, 2056.0]","[2920, 1658]"
E:/ABB/AI/yolov9/data/dataset/images\00071.jpg,dispensing_tube_rack,0.9421482086181641,"[1426.0, 1090.0, 1819.0, 1372.0]","[1622, 1231]"
E:/ABB/AI/yolov9/data/dataset/images\00071.jpg,tube_rack_storage_cabinet,0.931041955947876,"[0.0, 204.0, 643.0, 2133.0]","[321, 1168]"
E:/ABB/AI/yolov9/data/dataset/images\00071.jpg,5ML_sorting_tube_rack,0.9105081558227539,"[1537.0, 1261.0, 1971.0, 1651.0]","[1754, 1456]"
E:/ABB/AI/yolov9/data/dataset/images\00071.jpg,refrigerator_close,0.9014511704444885,"[2415.0, 67.0, 3197.0, 991.0]","[2806, 529]"
E:/ABB/AI/yolov9/data/dataset/images\00071.jpg,10ML_centrifuge_tube,0.8908287882804871,"[2933.0, 1254.0, 3019.0, 1326.0]","[2976, 1290]"
E:/ABB/AI/yolov9/data/dataset/images\00071.jpg,sorting_tube_rack_base,0.8893858194351196,"[1188.0, 1358.0, 1424.0, 1621.0]","[1306, 1489]"
E:/ABB/AI/yolov9/data/dataset/images\00071.jpg,blood_tube,0.8822807669639587,"[302.0, 1456.0, 404.0, 1538.0]","[353, 1497]"
E:/ABB/AI/yolov9/data/dataset/images\00071.jpg,5ML_centrifuge_tube,0.8558133244514465,"[1691.0, 1270.0, 1755.0, 1326.0]","[1723, 1298]"
E:/ABB/AI/yolov9/data/dataset/images\00071.jpg,blood_tube,0.7502568364143372,"[2804.0, 1238.0, 2877.0, 1329.0]","[2840, 1283]"
E:/ABB/AI/yolov9/data/dataset/images\00071.jpg,5ML_centrifuge_tube,0.6914851069450378,"[1871.0, 1319.0, 1933.0, 1374.0]","[1902, 1346]"
E:/ABB/AI/yolov9/data/dataset/images\00071.jpg,10ML_centrifuge_tube,0.6032182574272156,"[1864.0, 1336.0, 1940.0, 1437.0]","[1902, 1386]"
E:/ABB/AI/yolov9/data/dataset/images\00071.jpg,10ML_centrifuge_tube,0.5695302486419678,"[1777.0, 1253.0, 1849.0, 1319.0]","[1813, 1286]"
E:/ABB/AI/yolov9/data/dataset/images\00071.jpg,10ML_centrifuge_tube,0.5684600472450256,"[2423.0, 1253.0, 2502.0, 1299.0]","[2462, 1276]"
E:/ABB/AI/yolov9/data/dataset/images\00071.jpg,5ML_centrifuge_tube,0.5091449618339539,"[1600.0, 1077.0, 1657.0, 1110.0]","[1628, 1093]"
E:/ABB/AI/yolov9/data/dataset/images\00071.jpg,blood_tube,0.4877125024795532,"[2301.0, 1230.0, 2353.0, 1303.0]","[2327, 1266]"
E:/ABB/AI/yolov9/data/dataset/images\00071.jpg,10ML_centrifuge_tube,0.356269896030426,"[1462.0, 1089.0, 1777.0, 1155.0]","[1619, 1122]"
E:/ABB/AI/yolov9/data/dataset/images\00071.jpg,10ML_centrifuge_tube,0.29995277523994446,"[2183.0, 1266.0, 2243.0, 1310.0]","[2213, 1288]"
E:/ABB/AI/yolov9/data/dataset/images\00072.jpg,10ML_sorting_tube_rack,0.9859240055084229,"[642.0, 1080.0, 1228.0, 1461.0]","[935, 1270]"
E:/ABB/AI/yolov9/data/dataset/images\00072.jpg,sorting_tube_rack_base,0.9821528792381287,"[354.0, 1616.0, 1112.0, 2008.0]","[733, 1812]"
E:/ABB/AI/yolov9/data/dataset/images\00072.jpg,10ML_sorting_tube_rack,0.9671819806098938,"[3.0, 1118.0, 672.0, 1697.0]","[337, 1407]"
E:/ABB/AI/yolov9/data/dataset/images\00072.jpg,5ML_sorting_tube_rack,0.9594175815582275,"[240.0, 1445.0, 1066.0, 1945.0]","[653, 1695]"
E:/ABB/AI/yolov9/data/dataset/images\00072.jpg,dispensing_tube_rack,0.9430428743362427,"[1940.0, 1192.0, 3496.0, 1985.0]","[2718, 1588]"
E:/ABB/AI/yolov9/data/dataset/images\00072.jpg,sorting_tube_rack_base,0.9297040700912476,"[958.0, 1246.0, 1261.0, 1521.0]","[1109, 1383]"
E:/ABB/AI/yolov9/data/dataset/images\00072.jpg,5ML_sorting_tube_rack,0.9203036427497864,"[1379.0, 1161.0, 1832.0, 1571.0]","[1605, 1366]"
E:/ABB/AI/yolov9/data/dataset/images\00072.jpg,centrifuge_close,0.9173009395599365,"[617.0, 259.0, 1237.0, 730.0]","[927, 494]"
E:/ABB/AI/yolov9/data/dataset/images\00072.jpg,blood_tube,0.9102783203125,"[1.0, 1328.0, 116.0, 1408.0]","[58, 1368]"
E:/ABB/AI/yolov9/data/dataset/images\00072.jpg,5ML_centrifuge_tube,0.9022113084793091,"[1530.0, 1172.0, 1616.0, 1232.0]","[1573, 1202]"
E:/ABB/AI/yolov9/data/dataset/images\00072.jpg,dispensing_tube_rack,0.9010930061340332,"[1253.0, 975.0, 1684.0, 1273.0]","[1468, 1124]"
E:/ABB/AI/yolov9/data/dataset/images\00072.jpg,10ML_centrifuge_tube,0.860274076461792,"[2770.0, 1200.0, 2856.0, 1268.0]","[2813, 1234]"
E:/ABB/AI/yolov9/data/dataset/images\00072.jpg,refrigerator_close,0.8229539394378662,"[2292.0, 2.0, 3105.0, 942.0]","[2698, 472]"
E:/ABB/AI/yolov9/data/dataset/images\00072.jpg,10ML_centrifuge_tube,0.621188223361969,"[2281.0, 1181.0, 2366.0, 1221.0]","[2323, 1201]"
E:/ABB/AI/yolov9/data/dataset/images\00072.jpg,10ML_centrifuge_tube,0.4815947413444519,"[1622.0, 1157.0, 1712.0, 1226.0]","[1667, 1191]"
E:/ABB/AI/yolov9/data/dataset/images\00072.jpg,5ML_centrifuge_tube,0.4759000241756439,"[1712.0, 1225.0, 1814.0, 1346.0]","[1763, 1285]"
E:/ABB/AI/yolov9/data/dataset/images\00072.jpg,blood_tube,0.40487387776374817,"[2159.0, 1150.0, 2222.0, 1215.0]","[2190, 1182]"
